ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-000184,58,M,divorciado,Familiar,6,Sierra,Periurbano,8493,284,Semanal,192,1329,Comercio,8010,73,2162.7,1210,175,377,4877,444,1
SOL-000185,65,M,soltero,Propia,4,Costa,Periurbano,6190,298,Quincenal,696,250,Produccion,18977,55,8539.65,960,197,604,1175,332,1
SOL-000186,31,M,viudo,Alquilada,1,Costa,Rural,2901,256,Semanal,1152,580,Servicios,2331,15,1981.35,430,149,1299,2448,630,1
SOL-000187,31,M,casado,Propia,4,Costa,Periurbano,6158,289,Mensual,920,1210,Transporte,14064,66,4781.76,960,160,1099,1349,610,1
SOL-000188,34,F,soltero,Familiar,3,Costa,Periurbano,3566,322,Mensual,434,1787,Transporte,10385,50,5192.5,790,91,244,2970,590,1
SOL-000189,68,F,divorciado,Familiar,3,Sierra,Periurbano,949,232,Semanal,142,1961,Transporte,14246,75,3561.5,740,198,760,669,314,1
SOL-000190,38,F,viudo,Alquilada,2,Selva,Rural,5370,34,Quincenal,1347,1417,Transporte,14817,58,6223.14,470,82,913,3771,850,1
SOL-000191,68,F,viudo,Propia,1,Costa,Urbano,3554,250,Mensual,1138,1092,Comercio,3542,74,920.92,550,115,261,3784,796,1
SOL-000192,49,M,soltero,Familiar,3,Selva,Periurbano,2943,258,Quincenal,368,1912,Transporte,12937,47,6856.61,740,175,144,4655,811,1
SOL-000193,22,F,viudo,Alquilada,4,Costa,Rural,5693,45,Quincenal,1195,1058,Servicios,17759,42,10300.22,840,162,1284,4593,758,1
SOL-000194,24,F,casado,Alquilada,1,Sierra,Urbano,5611,98,Mensual,1396,106,Servicios,17819,66,6058.46,520,106,972,2063,514,1
SOL-000195,40,F,conviviente,Propia,3,Costa,Rural,8815,63,Mensual,1590,571,Comercio,5026,17,4171.58,700,145,343,4709,300,1
SOL-000196,39,F,casado,Alquilada,6,Sierra,Periurbano,1801,224,Quincenal,249,67,Transporte,1838,65,643.3,1210,139,1171,1635,375,0
SOL-000197,68,M,casado,Familiar,3,Sierra,Urbano,5405,248,Quincenal,1039,418,Servicios,1675,69,519.25,830,180,602,3096,325,0
SOL-000198,64,M,divorciado,Alquilada,3,Selva,Urbano,2618,279,Mensual,1798,149,Comercio,11131,61,4341.09,800,102,1059,1809,599,1
SOL-000199,53,F,viudo,Familiar,4,Costa,Periurbano,1206,198,Quincenal,398,1754,Transporte,7716,73,2083.32,960,56,761,717,814,1
SOL-000200,36,F,soltero,Propia,5,Costa,Urbano,9873,136,Mensual,732,481,Servicios,14369,68,4598.08,1250,144,206,3300,599,1
SOL-000201,39,M,soltero,Propia,5,Selva,Periurbano,8726,74,Semanal,955,1753,Servicios,10745,62,4083.1,1080,118,1178,3588,344,1
SOL-000202,63,F,soltero,Familiar,3,Sierra,Periurbano,6023,209,Quincenal,925,1208,Produccion,1529,63,565.73,740,184,1001,3308,428,0
SOL-000203,69,F,conviviente,Familiar,6,Costa,Urbano,1758,292,Semanal,1714,1608,Transporte,2756,69,854.36,1440,116,1208,2726,510,0
SOL-000204,54,F,casado,Alquilada,4,Costa,Periurbano,6190,266,Mensual,883,1524,Servicios,8960,52,4300.8,960,133,795,3122,405,1
SOL-000205,24,M,soltero,Familiar,6,Selva,Periurbano,9925,258,Quincenal,1842,1412,Servicios,6112,71,1772.48,1240,93,1253,1002,566,1
SOL-000206,52,M,casado,Propia,3,Sierra,Urbano,6246,326,Mensual,1972,708,Produccion,7748,52,3719.04,830,56,328,3909,675,1
SOL-000207,59,F,soltero,Alquilada,2,Selva,Urbano,2633,138,Quincenal,1971,220,Servicios,4323,59,1772.43,640,108,1186,259,501,1
SOL-000208,33,F,soltero,Familiar,4,Costa,Rural,7288,156,Semanal,997,1783,Produccion,19063,40,11437.8,840,67,1247,213,306,1
SOL-000209,61,F,conviviente,Alquilada,6,Sierra,Urbano,2094,30,Diario,389,823,Servicios,7135,75,1783.75,1350,184,1426,2719,794,0
SOL-000210,42,M,conviviente,Propia,5,Selva,Urbano,4128,301,Mensual,662,493,Comercio,4195,63,1552.15,1160,127,1098,2488,363,0
SOL-000211,46,F,viudo,Alquilada,2,Sierra,Periurbano,8829,281,Quincenal,697,1247,Servicios,8499,66,2889.66,590,183,888,3454,564,1
SOL-000212,57,F,conviviente,Propia,3,Selva,Rural,6796,84,Quincenal,1458,1898,Servicios,5088,55,2289.6,590,156,428,3497,837,1
SOL-000213,29,M,viudo,Familiar,3,Costa,Periurbano,9208,41,Quincenal,1771,1688,Transporte,17223,70,5166.9,790,93,1016,4706,423,1
SOL-000214,65,F,viudo,Alquilada,2,Selva,Periurbano,6433,168,Mensual,881,1157,Produccion,15497,53,7283.59,580,70,392,3188,640,1
SOL-000215,63,F,soltero,Alquilada,5,Sierra,Urbano,5797,278,Diario,1975,1710,Transporte,14450,73,3901.5,1180,179,314,4549,423,1
SOL-000216,28,M,casado,Alquilada,6,Sierra,Urbano,1752,53,Diario,914,1432,Comercio,1806,77,415.38,1350,171,1041,3070,500,0
SOL-000217,31,F,conviviente,Propia,1,Costa,Urbano,5067,133,Mensual,313,391,Comercio,6047,68,1935.04,550,134,1027,4308,678,1
SOL-000218,44,M,conviviente,Alquilada,6,Costa,Rural,2052,134,Mensual,1620,1697,Servicios,16601,68,5312.32,1150,70,1363,1749,396,1
SOL-000219,60,M,viudo,Familiar,5,Costa,Urbano,5027,32,Diario,1625,1418,Transporte,6244,59,2560.04,1250,141,1471,3014,537,1
SOL-000220,65,F,divorciado,Alquilada,4,Sierra,Periurbano,9448,288,Semanal,1957,1184,Transporte,13409,40,8045.4,890,91,361,4235,548,1
SOL-000221,44,M,casado,Propia,1,Sierra,Urbano,2525,74,Mensual,1062,971,Servicios,5332,59,2186.12,520,160,337,784,487,1
SOL-000222,32,F,casado,Propia,2,Selva,Urbano,6837,42,Mensual,1155,1581,Servicios,19700,79,4137,640,129,692,4810,562,1
SOL-000223,65,F,casado,Propia,5,Costa,Periurbano,6526,195,Mensual,1203,1122,Comercio,10931,72,3060.68,1130,147,899,3218,309,1
SOL-000224,47,M,viudo,Familiar,1,Sierra,Rural,1422,264,Quincenal,463,975,Comercio,2540,64,914.4,390,189,319,3518,376,1
SOL-000225,58,M,casado,Familiar,4,Selva,Urbano,5033,130,Quincenal,1832,250,Servicios,5042,63,1865.54,990,68,1436,1996,710,1
SOL-000226,58,M,divorciado,Alquilada,3,Sierra,Periurbano,9482,142,Mensual,509,126,Comercio,17879,41,10548.61,740,179,1117,2496,459,1
SOL-000227,38,M,casado,Familiar,4,Costa,Rural,5264,185,Mensual,1397,317,Comercio,5552,70,1665.6,840,136,623,1402,401,1
SOL-000228,36,M,divorciado,Alquilada,4,Selva,Periurbano,7920,239,Mensual,857,1353,Transporte,13304,58,5587.68,920,162,582,2033,553,1
SOL-000229,37,M,conviviente,Propia,4,Selva,Periurbano,4347,229,Diario,1494,1061,Transporte,7746,55,3485.7,920,79,1002,1168,619,1
SOL-000230,38,M,viudo,Propia,6,Selva,Periurbano,8643,214,Diario,1717,1647,Produccion,17697,70,5309.1,1240,168,167,4520,302,1
SOL-000231,56,F,casado,Propia,1,Selva,Urbano,4247,124,Mensual,1787,212,Comercio,13624,10,12261.6,490,199,669,4944,422,1
SOL-000232,54,F,soltero,Familiar,6,Costa,Urbano,6722,126,Diario,1338,1106,Servicios,1938,40,1162.8,1440,51,1116,728,633,0
SOL-000233,39,M,casado,Alquilada,2,Costa,Rural,8537,43,Mensual,1009,1425,Produccion,8394,59,3441.54,560,143,195,1635,427,1
SOL-000234,47,M,casado,Propia,6,Costa,Rural,3035,243,Mensual,739,1147,Comercio,1023,70,306.9,1150,152,1367,1041,318,0
SOL-000235,53,F,viudo,Familiar,2,Sierra,Urbano,6128,48,Semanal,1268,1123,Transporte,11317,40,6790.2,670,135,1317,1078,773,1
SOL-000236,37,F,viudo,Alquilada,1,Selva,Periurbano,5170,65,Quincenal,1298,1800,Transporte,19848,40,11908.8,430,189,1088,1545,846,1
SOL-000237,49,M,divorciado,Propia,6,Costa,Rural,2987,54,Semanal,50,425,Transporte,9887,62,3757.06,1150,154,706,402,668,1
SOL-000238,20,M,viudo,Propia,5,Sierra,Rural,7019,110,Diario,748,1457,Servicios,7522,18,6168.04,890,106,1483,4511,580,1
SOL-000239,28,M,conviviente,Alquilada,4,Costa,Urbano,9307,299,Quincenal,179,22,Comercio,13508,63,4997.96,1070,108,1455,1345,529,1
SOL-000240,18,M,soltero,Propia,4,Sierra,Periurbano,4771,196,Mensual,1969,71,Transporte,11578,71,3357.62,890,70,626,3336,343,1
SOL-000241,19,M,conviviente,Familiar,6,Costa,Periurbano,7109,89,Quincenal,576,1095,Transporte,16975,72,4753,1300,84,414,1234,428,1
SOL-000242,20,F,viudo,Propia,5,Selva,Urbano,2390,96,Semanal,1626,1988,Transporte,1362,30,953.4,1160,116,299,1318,629,1
SOL-000243,68,M,divorciado,Alquilada,4,Sierra,Rural,1220,339,Diario,1568,1805,Produccion,9586,57,4121.98,750,193,336,2586,770,1
SOL-000244,42,M,casado,Propia,5,Selva,Periurbano,6595,353,Quincenal,1447,1351,Servicios,9718,52,4664.64,1080,56,850,4552,771,1
SOL-000245,37,F,casado,Propia,2,Sierra,Periurbano,9099,97,Quincenal,1328,1326,Comercio,12186,73,3290.22,590,74,529,1717,682,1
SOL-000246,48,F,viudo,Familiar,5,Costa,Urbano,7081,93,Quincenal,1706,307,Comercio,8826,49,4501.26,1250,84,1186,1353,358,1
SOL-000247,45,M,viudo,Propia,2,Selva,Urbano,9632,60,Mensual,854,1389,Comercio,6214,10,5592.6,640,96,725,1877,445,1
SOL-000248,51,F,divorciado,Propia,6,Costa,Rural,6986,96,Semanal,1020,1205,Comercio,14125,59,5791.25,1150,165,433,2546,806,1
SOL-000249,53,F,soltero,Familiar,5,Selva,Urbano,2020,62,Diario,1671,776,Transporte,2348,61,915.72,1160,166,956,2066,551,0
SOL-000250,49,M,casado,Alquilada,6,Costa,Urbano,5885,137,Mensual,1401,1347,Produccion,6415,56,2822.6,1440,174,913,1711,691,1
SOL-000251,69,M,conviviente,Propia,2,Selva,Rural,9262,62,Quincenal,1117,1896,Servicios,6210,38,3850.2,470,82,1443,630,531,1
SOL-000252,64,F,divorciado,Familiar,3,Sierra,Urbano,6625,285,Quincenal,704,1322,Transporte,19111,65,6688.85,830,158,1067,2772,582,1
SOL-000253,40,F,conviviente,Propia,3,Costa,Rural,7059,175,Semanal,1566,817,Transporte,7807,75,1951.75,700,157,948,2013,787,1
SOL-000254,50,F,divorciado,Propia,5,Costa,Rural,2689,102,Quincenal,362,1525,Comercio,2867,51,1404.83,1000,105,1281,719,387,0
SOL-000255,37,M,conviviente,Alquilada,6,Costa,Urbano,4432,79,Semanal,1213,1026,Transporte,10386,60,4154.4,1440,151,757,4147,715,1
SOL-000256,52,F,viudo,Alquilada,2,Sierra,Rural,3572,129,Semanal,503,1477,Comercio,16961,15,14416.85,520,170,984,723,733,1
SOL-000257,50,M,casado,Alquilada,4,Costa,Periurbano,6263,177,Semanal,292,1907,Servicios,4168,75,1042,960,91,377,2405,841,1
SOL-000258,18,M,casado,Alquilada,1,Selva,Rural,2927,53,Mensual,419,298,Comercio,16518,40,9910.8,350,113,894,3873,428,1
SOL-000259,64,F,viudo,Familiar,4,Costa,Rural,8605,298,Semanal,803,444,Produccion,4293,65,1502.55,840,57,214,4273,450,1
SOL-000260,19,F,soltero,Alquilada,1,Selva,Urbano,7394,251,Diario,1333,1351,Transporte,9730,58,4086.6,490,152,251,3639,558,1
SOL-000261,52,F,conviviente,Propia,1,Costa,Periurbano,7840,300,Semanal,804,772,Produccion,6332,54,2912.72,480,58,415,3328,466,1
SOL-000262,40,M,divorciado,Familiar,6,Selva,Periurbano,4047,280,Diario,597,1025,Transporte,17947,63,6640.39,1240,147,851,768,632,1
SOL-000263,44,M,viudo,Propia,5,Selva,Urbano,8924,254,Quincenal,1525,1997,Servicios,8905,38,5521.1,1160,157,517,4690,380,1
SOL-000264,32,F,soltero,Propia,1,Sierra,Periurbano,4022,354,Quincenal,457,1895,Transporte,8746,41,5160.14,450,194,854,4490,784,1
SOL-000265,68,F,conviviente,Alquilada,4,Sierra,Periurbano,5378,50,Diario,1995,1678,Servicios,16012,50,8006,890,137,1198,780,734,1
SOL-000266,52,F,soltero,Familiar,3,Selva,Periurbano,5415,240,Diario,672,556,Comercio,10188,56,4482.72,740,92,1289,407,721,1
SOL-000267,61,M,divorciado,Alquilada,2,Selva,Rural,8289,219,Diario,963,1311,Produccion,2189,65,766.15,470,84,705,3559,461,1
SOL-000268,42,F,viudo,Familiar,6,Selva,Rural,1352,224,Diario,1109,1859,Comercio,9933,81,1887.27,970,198,1355,208,755,1
SOL-000269,37,F,soltero,Propia,6,Costa,Rural,864,175,Diario,33,1383,Servicios,1236,75,309,1150,125,410,385,727,0
SOL-000270,34,F,casado,Alquilada,4,Selva,Urbano,4385,293,Diario,1136,588,Transporte,16761,70,5028.3,990,68,757,327,840,1
SOL-000271,49,M,divorciado,Propia,4,Selva,Urbano,3086,143,Diario,808,1387,Produccion,16546,53,7776.62,990,179,989,4036,379,1
SOL-000272,35,F,soltero,Alquilada,4,Costa,Periurbano,4329,335,Quincenal,1911,1987,Comercio,3894,40,2336.4,960,50,444,2701,789,1
SOL-000273,68,M,soltero,Propia,1,Sierra,Urbano,9809,339,Mensual,1618,1853,Transporte,13677,74,3556.02,520,96,878,3390,357,1
SOL-000274,48,M,divorciado,Alquilada,4,Sierra,Urbano,867,132,Quincenal,1248,1642,Comercio,16131,75,4032.75,1000,178,330,4687,750,1
SOL-000275,50,F,casado,Alquilada,6,Selva,Urbano,3073,71,Semanal,1255,1105,Produccion,7435,63,2750.95,1330,128,457,2892,321,1
SOL-000276,29,M,conviviente,Familiar,1,Costa,Urbano,3053,149,Semanal,1727,764,Servicios,8017,15,6814.45,550,176,418,518,623,1
SOL-000277,50,F,viudo,Familiar,6,Costa,Periurbano,4619,278,Diario,707,753,Servicios,13062,63,4832.94,1300,113,141,2604,825,1
SOL-000278,57,M,soltero,Alquilada,5,Sierra,Periurbano,4137,74,Mensual,1268,557,Servicios,1814,73,489.78,1050,70,1245,2424,446,0
SOL-000279,33,M,casado,Propia,3,Sierra,Periurbano,2587,174,Diario,762,362,Transporte,16634,68,5322.88,740,148,710,1251,472,1
SOL-000280,34,F,soltero,Propia,5,Costa,Periurbano,2158,134,Diario,822,1230,Transporte,19455,65,6809.25,1130,168,1305,2614,456,1
SOL-000281,61,M,casado,Alquilada,3,Costa,Periurbano,1062,289,Diario,201,601,Servicios,5350,70,1605,790,123,907,3392,724,0
SOL-000282,38,M,conviviente,Propia,6,Selva,Periurbano,7150,130,Mensual,1935,1151,Transporte,5282,60,2112.8,1240,129,1368,3360,610,1
SOL-000283,52,M,conviviente,Familiar,5,Sierra,Periurbano,745,343,Semanal,1335,1306,Servicios,5044,41,2975.96,1050,187,254,742,487,1
SOL-000284,54,F,soltero,Familiar,1,Costa,Rural,4813,157,Diario,949,1190,Servicios,13145,55,5915.25,430,191,699,1571,437,1
SOL-000285,19,M,soltero,Alquilada,2,Selva,Periurbano,6520,169,Semanal,1413,50,Transporte,18733,51,9179.17,580,152,278,3690,399,1
SOL-000286,54,M,conviviente,Propia,1,Sierra,Rural,1704,93,Mensual,1294,233,Comercio,16855,40,10113,390,139,1355,4635,414,1
SOL-000287,55,M,divorciado,Propia,2,Sierra,Periurbano,7200,96,Diario,772,168,Servicios,16784,71,4867.36,590,164,1383,4356,591,1
SOL-000288,68,F,soltero,Alquilada,6,Selva,Rural,7825,267,Diario,570,400,Servicios,14149,60,5659.6,970,107,904,1570,582,1
SOL-000289,65,F,divorciado,Propia,3,Costa,Rural,3391,311,Diario,530,1452,Produccion,10283,73,2776.41,700,109,362,2525,564,1
SOL-000290,34,M,casado,Propia,3,Sierra,Rural,5216,54,Quincenal,471,1663,Transporte,2613,40,1567.8,630,186,164,1807,797,1
SOL-000291,45,F,divorciado,Familiar,1,Sierra,Urbano,1091,31,Diario,1226,409,Servicios,19021,71,5516.09,520,149,1157,2763,572,1
SOL-000292,37,M,divorciado,Familiar,4,Sierra,Periurbano,5628,353,Mensual,1595,1726,Produccion,8823,65,3088.05,890,184,625,515,494,1
SOL-000293,41,M,casado,Familiar,6,Selva,Periurbano,6428,43,Quincenal,1618,931,Transporte,5326,65,1864.1,1240,154,390,4555,576,1
SOL-000294,64,F,soltero,Familiar,3,Sierra,Periurbano,9445,131,Quincenal,1839,1994,Transporte,1942,71,563.18,740,151,1184,3303,381,1
SOL-000295,38,F,casado,Propia,1,Sierra,Periurbano,6325,338,Quincenal,1026,896,Transporte,17878,73,4827.06,450,155,430,4082,784,1
SOL-000296,50,M,casado,Alquilada,4,Selva,Urbano,2411,237,Diario,1509,111,Servicios,18165,73,4904.55,990,79,532,4588,696,1
SOL-000297,54,F,viudo,Alquilada,3,Sierra,Urbano,5859,307,Diario,383,1255,Servicios,18148,60,7259.2,830,133,582,3482,527,1
SOL-000298,57,F,viudo,Familiar,1,Sierra,Rural,2410,118,Quincenal,323,1256,Servicios,16196,73,4372.92,390,85,955,4837,536,1
SOL-000299,40,F,viudo,Familiar,5,Costa,Urbano,1811,276,Diario,852,665,Transporte,2978,70,893.4,1250,172,418,1047,797,0
SOL-000300,41,F,divorciado,Familiar,4,Sierra,Periurbano,2974,108,Quincenal,973,606,Comercio,2531,63,936.47,890,172,1324,2798,616,0
SOL-000301,49,M,soltero,Familiar,6,Costa,Urbano,8425,53,Diario,125,1819,Produccion,5773,53,2713.31,1440,122,154,3057,522,1
SOL-000302,30,M,divorciado,Propia,1,Selva,Urbano,9584,165,Diario,447,565,Comercio,3806,58,1598.52,490,52,1203,1910,729,0
SOL-000303,39,M,soltero,Familiar,1,Selva,Urbano,2204,249,Semanal,195,1245,Transporte,18272,70,5481.6,490,50,1214,5000,642,1
SOL-000304,23,M,viudo,Propia,2,Costa,Urbano,3479,222,Semanal,1629,1015,Produccion,6094,61,2376.66,710,165,1299,2762,483,1
SOL-000305,23,F,casado,Alquilada,3,Sierra,Urbano,4466,187,Mensual,1358,1151,Comercio,7795,34,5144.7,830,178,938,2491,607,1
SOL-000306,25,F,casado,Propia,4,Sierra,Periurbano,4476,119,Diario,1815,1073,Servicios,7997,10,7197.3,890,134,969,1955,731,1
SOL-000307,45,M,conviviente,Alquilada,1,Costa,Rural,3290,204,Mensual,1742,1485,Transporte,6523,77,1500.29,430,63,102,2756,321,1
SOL-000308,60,M,divorciado,Familiar,1,Costa,Rural,8306,49,Quincenal,705,1687,Transporte,3796,74,986.96,430,52,837,397,583,1
SOL-000309,58,M,conviviente,Alquilada,3,Selva,Periurbano,4464,102,Quincenal,1851,198,Servicios,5267,64,1896.12,740,77,242,1363,407,1
SOL-000310,20,F,soltero,Alquilada,6,Sierra,Periurbano,8721,350,Semanal,125,1756,Produccion,8412,56,3701.28,1210,192,191,2914,786,1
SOL-000311,26,M,casado,Propia,6,Costa,Rural,3379,260,Mensual,865,440,Servicios,16586,66,5639.24,1150,165,715,778,342,1
SOL-000312,31,M,divorciado,Alquilada,2,Sierra,Rural,5597,187,Mensual,517,1695,Produccion,17896,71,5189.84,520,160,644,4563,392,1
SOL-000313,51,M,divorciado,Alquilada,1,Selva,Periurbano,9667,301,Quincenal,1329,952,Servicios,5228,50,2614,430,165,967,3144,386,1
SOL-000314,51,F,casado,Alquilada,6,Selva,Rural,9040,166,Diario,183,953,Servicios,6282,68,2010.24,970,184,1164,1836,790,0
SOL-000315,61,F,soltero,Alquilada,1,Selva,Rural,6125,350,Semanal,995,164,Transporte,2730,70,819,350,70,1200,3303,439,0
SOL-000316,23,M,soltero,Familiar,6,Sierra,Periurbano,614,352,Diario,117,1094,Produccion,15428,70,4628.4,1210,173,254,1059,519,1
SOL-000317,39,M,soltero,Propia,5,Costa,Urbano,2768,143,Mensual,140,540,Transporte,13512,56,5945.28,1250,198,481,1536,324,1
SOL-000318,43,F,conviviente,Alquilada,6,Selva,Rural,9784,89,Quincenal,1815,1437,Transporte,18725,61,7302.75,970,142,1467,3338,776,1
SOL-000319,70,M,divorciado,Familiar,5,Costa,Periurbano,2687,346,Semanal,484,1797,Transporte,13068,40,7840.8,1130,56,631,3326,664,1
SOL-000320,29,M,casado,Alquilada,4,Costa,Urbano,6075,153,Mensual,85,1791,Transporte,18863,38,11695.06,1070,110,286,3521,773,1
SOL-000321,43,M,casado,Familiar,4,Selva,Rural,5328,288,Semanal,1780,1774,Servicios,14865,47,7878.45,710,53,553,2149,678,1
SOL-000322,53,M,viudo,Alquilada,4,Costa,Periurbano,9388,87,Semanal,611,765,Comercio,8859,52,4252.32,960,176,1444,3017,364,1
SOL-000323,60,F,divorciado,Propia,5,Selva,Urbano,9601,31,Mensual,140,953,Produccion,14974,70,4492.2,1160,183,1206,3175,301,1
SOL-000324,27,F,soltero,Propia,5,Sierra,Urbano,8573,227,Mensual,1042,168,Transporte,14325,69,4440.75,1180,129,608,4235,429,1
SOL-000325,66,M,viudo,Propia,1,Costa,Periurbano,3484,245,Diario,1162,1879,Transporte,7045,70,2113.5,480,192,1003,4959,847,1
SOL-000326,62,M,conviviente,Familiar,5,Sierra,Urbano,8315,288,Semanal,153,1779,Transporte,13807,74,3589.82,1180,186,969,2376,360,1
SOL-000327,30,F,soltero,Alquilada,3,Selva,Urbano,1633,158,Diario,1463,1968,Servicios,6142,63,2272.54,800,168,289,3958,559,1
SOL-000328,27,F,conviviente,Familiar,2,Selva,Periurbano,7780,52,Mensual,1072,1089,Transporte,19066,50,9533,580,82,992,1378,493,1
SOL-000329,50,F,soltero,Propia,3,Costa,Periurbano,4668,176,Mensual,644,1231,Transporte,8137,75,2034.25,790,72,248,4188,769,1
SOL-000330,67,M,divorciado,Alquilada,6,Costa,Rural,9732,59,Diario,1877,1347,Transporte,13616,53,6399.52,1150,119,1291,434,657,1
SOL-000331,61,F,soltero,Propia,1,Selva,Rural,9158,58,Mensual,541,1059,Servicios,15689,56,6903.16,350,81,405,3155,796,1
SOL-000332,54,M,soltero,Familiar,3,Selva,Periurbano,9493,334,Quincenal,761,448,Comercio,2387,45,1312.85,740,147,1469,757,631,0
SOL-000333,45,M,casado,Propia,6,Costa,Periurbano,6909,247,Mensual,1618,516,Produccion,16891,35,10979.15,1300,80,589,3790,716,1
SOL-000334,39,M,conviviente,Familiar,3,Sierra,Periurbano,5833,185,Quincenal,1199,423,Servicios,19824,65,6938.4,740,197,1324,654,453,1
SOL-000335,18,F,divorciado,Familiar,2,Sierra,Rural,3391,187,Diario,1522,663,Servicios,17102,53,8037.94,520,151,301,4115,630,1
SOL-000336,65,F,casado,Familiar,6,Sierra,Rural,4343,42,Mensual,768,1865,Transporte,15094,61,5886.66,1020,150,1222,629,707,1
SOL-000337,57,F,viudo,Propia,1,Costa,Periurbano,5891,126,Diario,960,730,Comercio,9716,70,2914.8,480,178,1454,3256,581,1
SOL-000338,41,M,soltero,Alquilada,1,Costa,Periurbano,4882,123,Mensual,1505,356,Comercio,14997,52,7198.56,480,148,1022,784,504,1
SOL-000339,49,M,soltero,Familiar,3,Costa,Periurbano,3016,281,Semanal,28,557,Comercio,12472,73,3367.44,790,79,1158,4529,313,1
SOL-000340,28,F,soltero,Alquilada,5,Sierra,Urbano,4058,41,Quincenal,199,1612,Servicios,1941,62,737.58,1180,192,196,4066,462,1
SOL-000341,32,M,divorciado,Alquilada,5,Selva,Rural,9580,81,Semanal,746,334,Transporte,16715,77,3844.45,840,195,785,3488,809,1
SOL-000342,31,F,casado,Familiar,4,Selva,Rural,4299,79,Mensual,149,584,Comercio,11139,65,3898.65,710,198,1184,1935,359,1
SOL-000343,29,M,soltero,Familiar,6,Selva,Periurbano,3341,212,Mensual,1107,676,Servicios,6225,72,1743,1240,162,1348,2486,718,0
SOL-000344,25,M,soltero,Familiar,1,Selva,Urbano,6068,125,Diario,1102,1009,Transporte,5395,70,1618.5,490,134,1484,3984,800,1
SOL-000345,69,F,conviviente,Familiar,1,Selva,Periurbano,6450,279,Mensual,1867,885,Servicios,15078,69,4674.18,430,149,443,1007,381,1
SOL-000346,24,M,conviviente,Familiar,1,Sierra,Periurbano,6369,139,Quincenal,876,1809,Comercio,7947,69,2463.57,450,104,206,2190,647,1
SOL-000347,44,F,conviviente,Alquilada,5,Sierra,Periurbano,6657,345,Diario,553,445,Servicios,13681,70,4104.3,1050,138,215,3489,644,1
SOL-000348,18,M,conviviente,Familiar,1,Costa,Periurbano,7983,342,Semanal,1821,1883,Comercio,8167,15,6941.95,480,88,471,3503,804,1
SOL-000349,67,M,soltero,Propia,2,Sierra,Rural,6656,71,Semanal,1651,1817,Servicios,11998,70,3599.4,520,127,231,1804,777,1
SOL-000350,60,F,viudo,Familiar,3,Selva,Rural,6215,227,Mensual,1428,1997,Servicios,15163,61,5913.57,590,60,864,4951,683,1
SOL-000351,57,F,conviviente,Propia,3,Selva,Rural,8622,239,Mensual,502,175,Comercio,11411,54,5249.06,590,188,260,4386,319,1
SOL-000352,63,M,viudo,Alquilada,2,Sierra,Urbano,5033,200,Diario,1919,1429,Comercio,7995,52,3837.6,670,129,924,3136,495,1
SOL-000353,24,F,divorciado,Propia,3,Sierra,Periurbano,7138,181,Semanal,823,1622,Produccion,15512,68,4963.84,740,145,974,4470,749,1
SOL-000354,66,M,conviviente,Familiar,5,Costa,Rural,3033,166,Mensual,1604,892,Produccion,15165,74,3942.9,1000,51,853,444,477,1
SOL-000355,66,F,soltero,Propia,2,Sierra,Urbano,5599,233,Semanal,1951,545,Comercio,8367,70,2510.1,670,100,1423,2458,698,1
SOL-000356,37,F,soltero,Familiar,3,Costa,Urbano,6774,45,Semanal,954,1572,Transporte,5586,43,3184.02,890,131,481,802,669,1
SOL-000357,49,F,soltero,Familiar,6,Sierra,Periurbano,4092,278,Semanal,85,969,Transporte,2968,69,920.08,1210,90,440,2835,645,0
SOL-000358,30,M,soltero,Propia,1,Selva,Rural,7035,89,Semanal,1493,1037,Comercio,16927,60,6770.8,350,173,662,428,689,1
