ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-000184,48,M,soltero,Propia,1,Costa,Periurbano,4475,96,Diario,3556,3309,Transporte,7327,72,2051.56,480,130,355,17040,253,0
SOL-000185,33,M,casado,Alquilada,1,Selva,Periurbano,1285,91,Diario,384,1105,Servicios,2519,71,730.51,430,54,11,264,919,1
SOL-000186,67,F,soltero,Familiar,1,Selva,Rural,6377,13,Quincenal,354,195,Transporte,5977,63,2211.49,350,52,567,10206,426,0
SOL-000187,57,F,viudo,Alquilada,4,Selva,Rural,5422,2,Quincenal,1764,2765,Produccion,7149,66,2430.66,710,153,420,16800,292,0
SOL-000188,23,F,divorciado,Alquilada,5,Selva,Urbano,2811,30,Diario,2545,1200,Comercio,3780,55,1701,1160,138,167,3340,799,0
SOL-000189,53,F,viudo,Alquilada,2,Sierra,Periurbano,1882,42,Diario,1053,171,Comercio,2889,58,1213.38,590,57,249,11952,68,0
SOL-000190,39,M,viudo,Propia,5,Sierra,Periurbano,2470,71,Diario,4277,1014,Transporte,7021,60,2808.4,1050,102,347,6246,624,1
SOL-000191,57,F,soltero,Alquilada,1,Sierra,Rural,1023,19,Semanal,399,218,Comercio,2059,77,473.57,390,50,96,3072,161,0
SOL-000192,67,F,divorciado,Alquilada,2,Costa,Urbano,4233,55,Diario,3925,1439,Servicios,6974,51,3417.26,710,215,605,18150,436,0
SOL-000193,65,F,conviviente,Familiar,4,Costa,Periurbano,596,24,Semanal,2143,386,Servicios,3887,50,1943.5,960,98,102,3060,745,1
SOL-000194,55,F,soltero,Familiar,1,Selva,Rural,2044,31,Semanal,1769,512,Comercio,4585,65,1604.75,350,109,438,5256,536,1
SOL-000195,31,F,soltero,Alquilada,1,Costa,Rural,5575,84,Diario,3317,2591,Servicios,8712,22,6795.36,430,436,1543,18516,526,1
SOL-000196,40,M,soltero,Familiar,1,Costa,Periurbano,4838,8,Mensual,3445,46,Comercio,5923,58,2487.66,480,106,316,10112,461,1
SOL-000197,43,M,casado,Propia,3,Costa,Urbano,5673,8,Mensual,4809,2419,Comercio,8718,52,4184.64,890,58,403,4836,724,1
SOL-000198,28,M,soltero,Propia,1,Costa,Periurbano,3662,38,Semanal,3395,2080,Transporte,5129,65,1795.15,480,130,249,3735,644,1
SOL-000199,46,F,soltero,Familiar,1,Selva,Periurbano,7644,51,Semanal,1228,2048,Servicios,8854,70,2656.2,430,179,736,11040,390,0
SOL-000200,39,M,divorciado,Familiar,1,Costa,Urbano,525,69,Diario,692,182,Produccion,1049,67,346.17,550,42,87,3480,172,0
SOL-000201,63,F,casado,Alquilada,5,Costa,Rural,2670,20,Quincenal,1951,964,Produccion,5538,75,1384.5,1000,77,36,1440,686,1
SOL-000202,45,F,divorciado,Familiar,4,Sierra,Urbano,1811,45,Semanal,265,1714,Servicios,5481,65,1918.35,1000,189,534,14952,194,0
SOL-000203,30,F,viudo,Propia,5,Sierra,Periurbano,2405,7,Mensual,46,1706,Comercio,8295,73,2239.65,1050,147,59,2065,837,1
SOL-000204,59,F,soltero,Familiar,1,Selva,Urbano,4757,7,Mensual,2096,1845,Servicios,4363,30,3054.1,490,292,141,1692,884,1
SOL-000205,40,M,casado,Propia,3,Selva,Rural,2195,12,Mensual,140,217,Transporte,6499,72,1819.72,590,163,60,1920,726,1
SOL-000206,35,F,soltero,Alquilada,1,Selva,Rural,1389,33,Semanal,1785,1768,Transporte,4329,63,1601.73,350,69,144,6912,393,1
SOL-000207,32,F,conviviente,Familiar,5,Sierra,Urbano,416,9,Semanal,926,1159,Transporte,2533,15,2153.05,1180,203,622,17416,199,0
SOL-000208,41,M,soltero,Alquilada,1,Sierra,Periurbano,8570,6,Mensual,975,2296,Produccion,5387,35,3501.55,450,316,177,2655,982,1
SOL-000209,70,M,soltero,Familiar,1,Sierra,Urbano,897,7,Mensual,496,935,Comercio,3925,59,1609.25,520,120,419,10056,286,0
SOL-000210,29,F,casado,Familiar,1,Sierra,Urbano,521,47,Semanal,1193,992,Produccion,7909,57,3400.87,520,53,821,9852,506,1
SOL-000211,48,F,casado,Alquilada,5,Selva,Urbano,7449,40,Semanal,1744,1907,Comercio,7791,68,2493.12,1160,156,727,29080,207,0
SOL-000212,31,F,casado,Familiar,1,Selva,Rural,728,83,Diario,1193,265,Servicios,1719,55,773.55,350,56,49,980,753,1
SOL-000213,31,F,casado,Propia,2,Selva,Urbano,4158,18,Quincenal,4943,1656,Comercio,8650,60,3460,640,170,828,7452,508,1
SOL-000214,35,F,soltero,Familiar,1,Selva,Rural,867,34,Semanal,3727,1058,Servicios,6337,72,1774.36,350,91,23,552,976,1
SOL-000215,43,F,conviviente,Familiar,1,Costa,Periurbano,1338,92,Diario,2567,1044,Servicios,5873,77,1350.79,480,75,358,6444,422,1
SOL-000216,32,F,soltero,Familiar,1,Sierra,Urbano,2468,84,Diario,837,4173,Produccion,9947,43,5669.79,520,145,1651,46228,210,0
SOL-000217,28,M,casado,Propia,3,Costa,Urbano,2381,23,Semanal,1620,2326,Transporte,6015,70,1804.5,890,127,413,16520,37,0
SOL-000218,34,M,soltero,Propia,1,Sierra,Rural,2967,9,Semanal,503,3777,Produccion,8798,65,3079.3,390,62,390,6240,512,1
SOL-000219,42,F,viudo,Propia,6,Costa,Urbano,4403,6,Mensual,216,1660,Comercio,3525,40,2115,1440,185,376,4512,606,0
SOL-000220,38,F,viudo,Propia,5,Selva,Rural,1844,14,Quincenal,2308,1216,Servicios,3370,66,1145.8,840,91,316,5688,482,1
SOL-000221,31,F,conviviente,Propia,1,Sierra,Rural,7087,24,Quincenal,4840,2900,Servicios,9567,60,3826.8,390,349,469,16415,329,1
SOL-000222,43,M,divorciado,Alquilada,2,Selva,Periurbano,2763,3,Quincenal,1398,1436,Comercio,3246,60,1298.4,580,55,362,14480,18,0
SOL-000223,24,M,casado,Familiar,3,Selva,Rural,815,7,Mensual,754,877,Servicios,2071,66,704.14,590,66,143,2574,569,1
SOL-000224,21,F,soltero,Alquilada,1,Selva,Urbano,10436,17,Semanal,1812,560,Transporte,9584,58,4025.28,490,156,1053,37908,221,0
SOL-000225,66,F,viudo,Alquilada,3,Costa,Urbano,1131,8,Mensual,3737,1937,Comercio,6618,40,3970.8,890,213,988,41496,274,0
SOL-000226,18,M,soltero,Propia,1,Costa,Urbano,909,3,Quincenal,548,102,Servicios,1330,71,385.7,550,48,12,576,795,0
SOL-000227,23,F,viudo,Familiar,1,Sierra,Urbano,4705,6,Quincenal,1252,3500,Produccion,8616,35,5600.4,520,391,1335,74760,243,0
SOL-000228,57,F,casado,Propia,4,Costa,Urbano,2767,10,Mensual,528,83,Comercio,2074,53,974.78,1070,67,235,8225,259,0
SOL-000229,66,M,casado,Alquilada,4,Sierra,Rural,2354,43,Diario,4351,781,Comercio,7647,34,5047.02,750,223,524,29344,322,0
SOL-000230,26,M,casado,Familiar,6,Selva,Rural,1941,16,Semanal,2228,405,Servicios,4197,66,1426.98,970,73,338,13520,71,0
SOL-000231,35,M,divorciado,Alquilada,3,Selva,Rural,5952,4,Quincenal,3200,2156,Servicios,5600,52,2688,590,196,4,48,918,1
SOL-000232,54,F,viudo,Familiar,2,Sierra,Urbano,3534,4,Mensual,1290,595,Comercio,4046,56,1780.24,670,115,493,11832,218,0
SOL-000233,53,M,conviviente,Propia,5,Costa,Rural,7434,7,Mensual,4252,2219,Servicios,8285,66,2816.9,1000,191,295,6195,506,1
SOL-000234,67,M,viudo,Familiar,6,Sierra,Rural,2263,26,Semanal,852,56,Servicios,4104,74,1067.04,1020,66,136,1632,796,0
SOL-000235,53,F,divorciado,Familiar,5,Costa,Urbano,4000,100,Diario,1145,1257,Transporte,4980,72,1394.4,1250,101,272,7616,368,0
SOL-000236,19,M,soltero,Alquilada,1,Selva,Periurbano,1949,12,Quincenal,2582,1228,Servicios,3769,68,1206.08,430,54,72,1728,667,1
SOL-000237,45,M,divorciado,Familiar,3,Selva,Urbano,4337,7,Mensual,82,741,Produccion,3551,40,2130.6,800,85,13,312,913,1
SOL-000238,59,F,casado,Alquilada,6,Sierra,Rural,1843,37,Semanal,4250,4328,Produccion,9959,63,3684.83,1020,210,978,14670,542,1
SOL-000239,57,F,casado,Propia,2,Selva,Urbano,4070,5,Quincenal,1285,1898,Produccion,4982,68,1594.24,640,128,154,3234,594,0
SOL-000240,36,F,soltero,Familiar,1,Sierra,Periurbano,4079,22,Quincenal,1795,3347,Comercio,8253,71,2393.37,450,59,160,3840,657,1
SOL-000241,33,M,divorciado,Familiar,4,Selva,Urbano,5623,15,Quincenal,4584,346,Servicios,7091,71,2056.39,990,127,14,420,922,1
SOL-000242,46,F,soltero,Familiar,1,Sierra,Periurbano,797,13,Semanal,2527,1861,Transporte,8251,67,2722.83,450,238,692,8304,599,1
SOL-000243,18,M,soltero,Alquilada,1,Selva,Periurbano,819,10,Mensual,1406,4463,Produccion,9476,61,3695.64,430,173,1029,41160,210,0
SOL-000244,24,F,soltero,Propia,1,Selva,Urbano,9305,3,Mensual,75,1432,Servicios,5928,40,3556.8,490,169,248,5952,740,0
SOL-000245,52,F,soltero,Alquilada,1,Selva,Urbano,1971,17,Quincenal,3664,1285,Produccion,6898,58,2897.16,490,161,749,17976,284,0
SOL-000246,69,F,casado,Propia,3,Costa,Periurbano,2930,27,Semanal,651,1329,Produccion,5470,35,3555.5,790,173,34,680,852,1
SOL-000247,18,M,soltero,Propia,1,Selva,Rural,2651,115,Diario,2866,2017,Servicios,8704,70,2611.2,350,123,448,4032,756,1
SOL-000248,68,M,divorciado,Alquilada,6,Sierra,Rural,4767,21,Quincenal,2055,1083,Produccion,2966,40,1779.6,1020,125,239,8365,423,0
SOL-000249,65,M,viudo,Familiar,5,Selva,Periurbano,1945,68,Diario,3873,3239,Servicios,9154,81,1739.26,1080,148,85,4080,510,1
SOL-000250,51,F,divorciado,Propia,6,Selva,Periurbano,2244,24,Semanal,1746,227,Produccion,6546,73,1767.42,1240,60,61,1464,869,1
SOL-000251,30,F,viudo,Propia,3,Costa,Rural,838,21,Semanal,1687,1272,Produccion,3387,60,1354.8,700,73,304,9120,187,0
SOL-000252,41,M,casado,Propia,2,Sierra,Urbano,2714,9,Quincenal,2452,2846,Transporte,7491,40,4494.6,670,81,579,10422,533,1
SOL-000253,18,F,soltero,Propia,1,Sierra,Urbano,1050,9,Semanal,625,261,Comercio,3452,42,2002.16,520,62,163,3423,683,1
SOL-000254,63,M,casado,Alquilada,1,Sierra,Urbano,350,7,Mensual,1233,133,Comercio,1960,59,803.6,520,70,9,216,966,1
SOL-000255,62,F,casado,Alquilada,1,Costa,Rural,2060,5,Mensual,2269,835,Produccion,8154,64,2935.44,430,161,454,19068,234,0
SOL-000256,35,M,conviviente,Alquilada,6,Selva,Periurbano,975,5,Quincenal,1527,4204,Servicios,8522,75,2130.5,1240,163,458,22442,258,0
SOL-000257,46,M,soltero,Alquilada,1,Selva,Periurbano,3534,21,Quincenal,2079,1178,Servicios,4199,64,1511.64,430,87,11,220,961,1
SOL-000258,51,M,viudo,Propia,3,Costa,Urbano,10572,10,Mensual,4227,4057,Servicios,9588,60,3835.2,890,167,68,2380,997,1
SOL-000259,22,M,conviviente,Familiar,1,Selva,Periurbano,2047,12,Mensual,2136,1166,Produccion,5938,66,2018.92,430,156,100,4000,677,1
SOL-000260,27,M,divorciado,Propia,2,Selva,Urbano,1201,10,Quincenal,531,178,Transporte,1218,50,609,640,59,38,684,668,0
SOL-000261,43,F,soltero,Familiar,1,Sierra,Urbano,4863,42,Diario,4972,1091,Servicios,8076,63,2988.12,520,270,333,13320,363,0
SOL-000262,36,F,casado,Familiar,2,Selva,Urbano,2446,37,Semanal,924,179,Produccion,3135,55,1410.75,640,101,113,6328,471,0
SOL-000263,45,M,viudo,Propia,2,Costa,Periurbano,2059,22,Quincenal,266,1160,Transporte,3136,60,1254.4,630,76,347,14574,256,0
SOL-000264,35,F,viudo,Propia,4,Selva,Periurbano,3191,83,Diario,4743,647,Comercio,8359,60,3343.6,920,249,320,13440,449,1
SOL-000265,69,F,casado,Alquilada,6,Selva,Periurbano,940,64,Diario,105,29,Produccion,1417,77,325.91,1240,40,60,1440,459,0
SOL-000266,47,M,viudo,Propia,3,Costa,Rural,1636,26,Semanal,1373,948,Servicios,3239,76,777.36,700,70,170,8330,102,0
SOL-000267,63,F,casado,Familiar,5,Sierra,Rural,1013,22,Semanal,1742,689,Servicios,5807,41,3426.13,890,161,755,9060,500,1
SOL-000268,65,F,divorciado,Alquilada,6,Selva,Periurbano,1277,11,Mensual,971,2642,Comercio,6193,55,2786.85,1240,79,44,528,889,1
SOL-000269,69,M,viudo,Propia,4,Selva,Rural,5218,93,Diario,2425,4097,Servicios,9957,47,5277.21,710,161,657,42048,69,0
SOL-000270,55,M,conviviente,Propia,5,Sierra,Rural,2182,22,Quincenal,3589,1122,Comercio,6854,70,2056.2,890,119,95,4560,593,1
SOL-000271,30,M,conviviente,Familiar,6,Sierra,Rural,462,111,Diario,1311,200,Comercio,3285,65,1149.75,1020,57,171,8208,144,0
SOL-000272,20,M,soltero,Familiar,1,Costa,Rural,1329,42,Diario,2017,852,Produccion,7627,70,2288.1,430,138,167,2004,943,1
SOL-000273,64,M,conviviente,Familiar,5,Selva,Periurbano,882,37,Semanal,21,301,Servicios,1336,40,801.6,1080,65,84,3360,300,0
SOL-000274,46,M,viudo,Propia,5,Costa,Rural,903,12,Mensual,2643,1114,Produccion,6909,59,2832.69,1000,157,848,16960,445,1
SOL-000275,54,M,soltero,Propia,1,Selva,Rural,835,6,Mensual,221,133,Servicios,1435,70,430.5,350,43,38,798,659,0
SOL-000276,63,M,casado,Alquilada,1,Selva,Rural,3371,55,Diario,4378,656,Servicios,7667,76,1840.08,350,145,212,8904,307,0
SOL-000277,69,M,divorciado,Familiar,6,Costa,Periurbano,4375,112,Diario,2489,822,Servicios,5547,70,1664.1,1300,166,32,480,989,1
SOL-000278,58,F,divorciado,Propia,1,Sierra,Rural,10596,92,Diario,3642,29,Servicios,9474,60,3789.6,390,256,507,4563,712,0
SOL-000279,42,M,divorciado,Alquilada,4,Costa,Urbano,1510,18,Semanal,1607,525,Transporte,2601,75,650.25,1070,53,15,360,830,1
SOL-000280,26,F,conviviente,Propia,2,Sierra,Rural,5585,42,Diario,6224,3779,Comercio,9374,52,4499.52,520,186,1329,19935,389,0
SOL-000281,25,M,casado,Familiar,4,Sierra,Urbano,325,6,Mensual,1503,125,Produccion,2500,73,675,1000,60,17,1088,659,1
SOL-000282,42,M,soltero,Alquilada,1,Costa,Rural,800,13,Quincenal,67,1245,Produccion,2795,60,1118,430,93,140,3360,644,1
SOL-000283,35,M,conviviente,Familiar,6,Sierra,Rural,592,9,Mensual,688,172,Servicios,1001,49,510.51,1020,50,58,870,722,0
SOL-000284,23,M,conviviente,Propia,2,Sierra,Periurbano,15334,11,Quincenal,1653,2100,Comercio,9703,25,7277.25,590,117,1783,42792,442,0
SOL-000285,19,M,soltero,Familiar,1,Selva,Urbano,1683,15,Semanal,1028,698,Produccion,2488,26,1841.12,490,74,296,7104,571,1
SOL-000286,56,M,viudo,Propia,1,Costa,Urbano,3744,18,Quincenal,4752,2272,Servicios,7008,54,3223.68,550,72,590,11800,564,1
SOL-000287,33,F,viudo,Alquilada,5,Sierra,Periurbano,19263,10,Quincenal,444,606,Transporte,9722,15,8263.7,1050,659,2051,49224,381,0
SOL-000288,46,M,divorciado,Propia,6,Selva,Periurbano,751,3,Quincenal,835,1171,Servicios,6238,55,2807.1,1240,57,486,20412,66,0
SOL-000289,32,M,conviviente,Propia,5,Sierra,Periurbano,14839,9,Mensual,1348,207,Produccion,6403,13,5570.61,1050,265,1098,23058,343,0
SOL-000290,70,M,viudo,Propia,1,Sierra,Urbano,352,15,Quincenal,1084,1979,Produccion,4312,71,1250.48,520,115,164,7872,182,0
SOL-000291,26,F,viudo,Propia,1,Sierra,Urbano,371,118,Diario,460,325,Comercio,1034,49,527.34,520,52,70,3430,171,0
SOL-000292,51,M,casado,Propia,5,Sierra,Periurbano,2981,22,Quincenal,172,1186,Comercio,5345,73,1443.15,1050,140,16,384,863,1
SOL-000293,52,M,viudo,Alquilada,3,Costa,Rural,825,8,Mensual,92,816,Servicios,2081,40,1248.6,700,91,3,45,897,1
SOL-000294,19,M,soltero,Familiar,1,Costa,Rural,511,7,Quincenal,4909,2316,Comercio,8200,72,2296,430,144,119,4165,765,1
SOL-000295,57,M,soltero,Familiar,1,Costa,Rural,1341,3,Mensual,2057,290,Comercio,8930,64,3214.8,430,274,55,1100,829,1
SOL-000296,22,M,casado,Alquilada,4,Costa,Urbano,4757,23,Quincenal,799,2462,Servicios,6773,75,1693.25,1070,79,260,4680,616,1
SOL-000297,56,M,conviviente,Alquilada,1,Selva,Periurbano,498,40,Semanal,328,44,Transporte,1602,60,640.8,430,63,146,3066,456,0
SOL-000298,46,F,viudo,Familiar,2,Sierra,Rural,1104,16,Quincenal,1493,612,Comercio,3852,74,1001.52,520,74,256,8960,184,0
SOL-000299,44,M,conviviente,Propia,1,Selva,Urbano,765,10,Mensual,728,583,Servicios,2841,38,1761.42,490,159,386,6948,527,1
SOL-000300,30,M,conviviente,Alquilada,4,Selva,Urbano,2481,5,Mensual,208,220,Servicios,1750,45,962.5,990,87,284,4260,449,0
SOL-000301,54,M,divorciado,Familiar,4,Sierra,Periurbano,3023,5,Semanal,2876,1712,Transporte,5677,68,1816.64,890,117,353,11296,39,0
SOL-000302,45,M,casado,Alquilada,6,Sierra,Rural,5114,25,Semanal,3317,4400,Servicios,9277,63,3432.49,1020,198,345,5175,716,1
SOL-000303,38,F,soltero,Alquilada,1,Costa,Periurbano,2049,3,Mensual,1242,1142,Servicios,2324,67,766.92,480,71,120,2400,521,0
SOL-000304,23,M,casado,Alquilada,4,Sierra,Urbano,1848,20,Quincenal,1455,899,Comercio,2557,73,690.39,1000,52,23,805,672,1
SOL-000305,59,F,viudo,Familiar,6,Sierra,Rural,4763,11,Mensual,6951,884,Transporte,9980,55,4491,1020,339,1097,26328,407,1
SOL-000306,55,F,conviviente,Propia,6,Costa,Urbano,574,15,Quincenal,3009,1052,Transporte,4567,33,3059.89,1440,228,711,14931,495,1
SOL-000307,62,M,casado,Alquilada,6,Sierra,Rural,5039,8,Mensual,3011,1994,Servicios,7034,40,4220.4,1020,204,1225,58800,278,0
SOL-000308,52,M,conviviente,Familiar,3,Costa,Urbano,15486,30,Semanal,5456,2771,Comercio,8917,10,8025.3,890,161,625,11250,750,1
SOL-000309,23,F,viudo,Familiar,1,Sierra,Urbano,6584,102,Diario,1552,2665,Comercio,6405,65,2241.75,520,175,223,5352,553,0
SOL-000310,31,F,viudo,Propia,5,Costa,Rural,9309,3,Mensual,4084,1419,Comercio,6653,53,3126.91,1000,312,129,5418,651,0
SOL-000311,52,M,conviviente,Familiar,4,Sierra,Periurbano,4571,4,Mensual,1850,3216,Servicios,7807,74,2029.82,890,162,288,10080,436,0
SOL-000312,32,F,casado,Propia,2,Selva,Rural,2071,110,Diario,2151,182,Comercio,9037,57,3885.91,470,281,974,40908,63,0
SOL-000313,55,M,casado,Propia,1,Sierra,Urbano,1474,10,Quincenal,1742,93,Servicios,3384,72,947.52,520,82,280,11200,57,0
SOL-000314,63,F,divorciado,Alquilada,1,Selva,Periurbano,3347,8,Mensual,764,2518,Transporte,5477,60,2190.8,430,209,594,28512,103,0
SOL-000315,55,F,conviviente,Familiar,2,Sierra,Rural,962,7,Mensual,1058,13,Produccion,3487,71,1011.23,520,58,136,3264,596,1
SOL-000316,27,M,viudo,Alquilada,1,Costa,Rural,3935,4,Quincenal,1868,308,Comercio,5711,70,1713.3,430,170,374,13464,49,0
SOL-000317,41,F,conviviente,Propia,3,Selva,Urbano,2727,30,Diario,1935,1598,Transporte,3629,58,1524.18,800,92,168,3528,545,0
SOL-000318,70,F,viudo,Alquilada,2,Selva,Urbano,3293,111,Diario,3576,952,Produccion,6219,66,2114.46,640,154,182,8736,361,0
SOL-000319,43,F,divorciado,Familiar,2,Costa,Rural,575,8,Mensual,243,401,Produccion,1015,52,487.2,560,49,110,3080,245,0
SOL-000320,44,F,casado,Familiar,4,Costa,Periurbano,711,10,Mensual,1721,126,Produccion,5991,74,1557.66,960,64,178,4272,590,1
SOL-000321,53,M,soltero,Alquilada,1,Costa,Rural,4999,7,Mensual,625,855,Produccion,4150,49,2116.5,430,113,11,132,803,1
SOL-000322,26,F,viudo,Propia,5,Sierra,Periurbano,3129,12,Mensual,118,1329,Servicios,3698,40,2218.8,1050,216,292,9344,403,0
SOL-000323,68,M,divorciado,Propia,4,Selva,Periurbano,661,12,Mensual,1157,823,Transporte,1982,30,1387.4,920,51,198,2376,677,1
SOL-000324,57,M,conviviente,Alquilada,1,Sierra,Urbano,2297,33,Semanal,4964,1443,Transporte,8650,71,2508.5,520,149,722,25270,207,0
SOL-000325,58,F,conviviente,Propia,1,Sierra,Periurbano,694,103,Diario,493,74,Transporte,1409,65,493.15,450,49,99,2376,439,0
SOL-000326,38,M,conviviente,Propia,4,Selva,Periurbano,2728,10,Quincenal,550,1845,Transporte,4170,69,1292.7,920,54,317,7608,397,0
SOL-000327,63,F,divorciado,Familiar,6,Selva,Rural,760,30,Diario,1258,252,Comercio,3240,40,1944,970,91,249,2988,682,0
SOL-000328,28,M,divorciado,Propia,4,Selva,Periurbano,5817,15,Quincenal,3550,98,Produccion,6695,71,1941.55,920,119,490,10290,390,0
SOL-000329,60,M,divorciado,Familiar,2,Costa,Periurbano,4557,49,Semanal,1998,2498,Transporte,5184,60,2073.6,630,139,194,8148,594,1
SOL-000330,48,M,viudo,Alquilada,3,Selva,Urbano,693,62,Diario,316,360,Produccion,1034,10,930.6,800,68,133,1995,597,0
SOL-000331,53,M,viudo,Propia,1,Selva,Periurbano,4024,5,Quincenal,1026,2034,Transporte,8097,77,1862.31,430,100,3,72,991,1
SOL-000332,25,F,casado,Propia,3,Selva,Urbano,4168,12,Mensual,4538,2112,Transporte,9770,66,3321.8,800,138,191,3056,896,1
SOL-000333,48,M,casado,Propia,2,Sierra,Periurbano,349,51,Semanal,668,4196,Produccion,9297,68,2975.04,590,265,729,30618,299,0
SOL-000334,69,F,casado,Propia,3,Sierra,Urbano,15235,11,Semanal,2905,2782,Transporte,9251,40,5550.6,830,75,1024,21504,566,0
SOL-000335,42,F,viudo,Alquilada,2,Sierra,Urbano,6212,9,Mensual,2460,3744,Comercio,7837,65,2742.95,670,58,340,8500,501,1
SOL-000336,32,M,soltero,Familiar,1,Costa,Urbano,9138,10,Mensual,2176,595,Servicios,6208,50,3104,550,230,164,8036,566,1
SOL-000337,31,M,viudo,Propia,6,Selva,Rural,1229,10,Mensual,234,3174,Servicios,6435,40,3861,970,81,668,10020,604,1
SOL-000338,42,M,conviviente,Familiar,1,Selva,Rural,1052,38,Diario,616,615,Transporte,8264,78,1818.08,350,55,520,25480,111,0
SOL-000339,64,M,viudo,Familiar,4,Costa,Urbano,2908,3,Quincenal,364,2338,Transporte,9566,70,2869.8,1070,134,424,11872,304,0
SOL-000340,50,F,viudo,Alquilada,4,Costa,Urbano,3069,9,Quincenal,406,109,Servicios,3917,60,1566.8,1070,96,192,6144,544,0
SOL-000341,55,M,casado,Familiar,5,Selva,Periurbano,398,30,Semanal,496,524,Comercio,1074,79,225.54,1080,29,47,1316,365,0
SOL-000342,41,F,viudo,Familiar,1,Sierra,Periurbano,1269,5,Mensual,1460,948,Servicios,2756,72,771.68,450,52,156,6240,94,0
SOL-000343,37,M,casado,Alquilada,5,Costa,Urbano,3242,22,Quincenal,989,375,Transporte,3714,67,1225.62,1250,82,161,5152,312,0
SOL-000344,48,F,casado,Familiar,3,Costa,Periurbano,12558,10,Mensual,5046,2365,Comercio,9456,40,5673.6,790,349,395,7900,749,1
SOL-000345,30,F,divorciado,Propia,6,Selva,Periurbano,9611,25,Semanal,197,718,Servicios,4636,15,3940.6,1240,263,907,13605,604,0
SOL-000346,69,M,casado,Alquilada,4,Costa,Rural,6386,15,Semanal,3876,3545,Comercio,9317,74,2422.42,840,117,99,6336,585,1
SOL-000347,35,M,soltero,Familiar,1,Costa,Urbano,1543,19,Semanal,736,445,Transporte,5048,65,1766.8,550,60,149,5960,550,1
SOL-000348,69,F,viudo,Propia,6,Costa,Periurbano,4561,4,Mensual,908,1139,Comercio,5866,35,3812.9,1300,363,853,10236,605,0
SOL-000349,34,F,soltero,Alquilada,1,Sierra,Urbano,3491,32,Semanal,1482,882,Comercio,9881,80,1976.2,520,118,154,8624,369,0
SOL-000350,60,F,conviviente,Familiar,4,Selva,Urbano,4824,40,Semanal,110,2568,Produccion,7776,73,2099.52,990,175,100,5600,647,1
SOL-000351,46,F,divorciado,Propia,3,Selva,Rural,978,33,Semanal,4239,2775,Transporte,6439,60,2575.6,590,90,709,25524,23,1
SOL-000352,52,M,soltero,Alquilada,1,Sierra,Rural,1000,66,Diario,384,393,Comercio,1211,63,448.07,390,46,119,2499,412,0
SOL-000353,56,F,casado,Alquilada,5,Selva,Urbano,456,22,Quincenal,1772,1105,Produccion,5861,57,2520.23,1160,132,717,17208,153,0
SOL-000354,69,F,casado,Familiar,6,Costa,Urbano,1382,10,Quincenal,2025,1718,Servicios,5216,69,1616.96,1440,96,470,18800,178,0
SOL-000355,22,F,divorciado,Propia,3,Selva,Periurbano,3321,41,Diario,1217,558,Transporte,3373,65,1180.55,740,109,236,13216,117,0
SOL-000356,56,F,soltero,Familiar,1,Costa,Urbano,486,11,Quincenal,1153,1286,Transporte,3481,70,1044.3,550,58,15,960,995,1
SOL-000357,44,F,viudo,Alquilada,1,Sierra,Urbano,3336,23,Quincenal,2444,1612,Comercio,4756,56,2092.64,520,130,191,9168,300,0
SOL-000358,70,F,soltero,Alquilada,1,Selva,Urbano,2771,68,Diario,556,618,Transporte,4201,73,1134.27,490,100,204,9792,296,0
SOL-000359,59,M,viudo,Alquilada,1,Sierra,Urbano,2808,15,Quincenal,4741,129,Transporte,7909,75,1977.25,520,188,521,29176,280,0
SOL-000360,22,F,divorciado,Alquilada,6,Costa,Periurbano,2368,106,Diario,2841,298,Transporte,4957,40,2974.2,1300,297,833,39984,108,0
SOL-000361,45,M,conviviente,Alquilada,3,Costa,Rural,1792,71,Diario,1069,687,Comercio,2431,63,899.47,700,52,60,900,656,0
SOL-000362,59,F,soltero,Alquilada,1,Costa,Rural,2783,17,Semanal,2268,791,Transporte,9184,74,2387.84,430,235,341,21824,236,0
SOL-000363,68,M,viudo,Propia,2,Sierra,Rural,2791,22,Quincenal,2109,940,Servicios,4914,71,1425.06,520,132,260,12480,239,0
SOL-000364,56,M,soltero,Alquilada,1,Sierra,Urbano,521,12,Mensual,447,230,Produccion,1264,70,379.2,520,48,72,2160,476,0
