ID,edad,genero,estado_civil,tipo_vivienda,integrantes,zona_geografica,tipo_zona,monto_solicitado,plazo,periodo,ingreso_adicional,ingreso_terceros,sector_economico,ingreso_mensual_bruto,costo_inversion,ingreso_mensual_neto,gasto_basico,gastos_operativos,gastos_financieros,deuda_total_financiera,puntaje_experian,aprobado
SOL-000184,41,M,soltero,Familiar,2,Selva,Urbano,691,343,Mensual,1784,1941,Servicios,12328,35,8013.2,640,197,532,3335,485,1
SOL-000185,53,F,casado,Familiar,4,Selva,Periurbano,5001,263,Diario,1249,652,Comercio,16631,59,6818.71,920,127,197,2994,649,1
SOL-000186,23,M,viudo,Alquilada,6,Selva,Rural,1982,337,Diario,450,1433,Produccion,12027,77,2766.21,970,192,1414,1885,482,1
SOL-000187,58,M,divorciado,Propia,6,Sierra,Periurbano,8903,305,Semanal,1556,335,Comercio,3545,68,1134.4,1210,112,880,1567,526,0
SOL-000188,41,M,soltero,Alquilada,3,Sierra,Urbano,3072,155,Mensual,1699,1777,Transporte,5418,15,4605.3,830,71,756,1009,532,1
SOL-000189,43,M,divorciado,Alquilada,5,Sierra,Periurbano,3985,67,Quincenal,765,1167,Produccion,6626,70,1987.8,1050,145,945,4093,693,1
SOL-000190,69,F,conviviente,Familiar,3,Selva,Rural,7431,141,Quincenal,1957,1642,Produccion,12014,73,3243.78,590,54,863,2752,628,1
SOL-000191,39,M,soltero,Alquilada,5,Costa,Urbano,9781,95,Semanal,374,1619,Transporte,13564,58,5696.88,1250,193,581,2364,685,1
SOL-000192,51,F,viudo,Alquilada,5,Selva,Urbano,8913,155,Diario,279,189,Transporte,19843,65,6945.05,1160,192,1045,1703,786,1
SOL-000193,56,M,soltero,Propia,5,Selva,Urbano,8245,51,Diario,750,1583,Transporte,15788,50,7894,1160,61,840,1565,626,1
SOL-000194,46,F,conviviente,Familiar,2,Selva,Urbano,2971,109,Quincenal,881,1745,Comercio,19479,66,6622.86,640,77,415,3583,527,1
SOL-000195,56,M,soltero,Familiar,2,Sierra,Urbano,3751,158,Diario,1723,588,Transporte,5222,63,1932.14,670,129,784,4207,476,1
SOL-000196,45,M,casado,Propia,2,Sierra,Urbano,1537,315,Semanal,333,1943,Comercio,2177,67,718.41,670,141,1051,415,624,1
SOL-000197,54,F,divorciado,Alquilada,2,Sierra,Rural,2779,333,Mensual,1047,1159,Servicios,9976,13,8679.12,520,173,357,2597,607,1
SOL-000198,38,M,soltero,Alquilada,6,Sierra,Urbano,8536,251,Quincenal,552,79,Transporte,8682,34,5730.12,1350,155,173,2332,489,1
SOL-000199,42,F,soltero,Alquilada,1,Sierra,Periurbano,2454,109,Semanal,1881,963,Transporte,12598,71,3653.42,450,68,622,4390,629,1
SOL-000200,60,F,viudo,Familiar,3,Selva,Periurbano,4669,128,Quincenal,1142,1260,Comercio,13438,30,9406.6,740,183,730,1148,397,1
SOL-000201,22,F,divorciado,Alquilada,4,Sierra,Periurbano,5107,213,Semanal,1531,1652,Transporte,17176,59,7042.16,890,70,135,2911,553,1
SOL-000202,63,F,viudo,Alquilada,1,Costa,Periurbano,2803,108,Mensual,496,1890,Servicios,19312,50,9656,480,197,1453,1190,814,1
SOL-000203,23,M,divorciado,Familiar,2,Sierra,Rural,9010,306,Diario,4,1932,Comercio,15358,10,13822.2,520,121,101,2599,521,1
SOL-000204,32,M,soltero,Alquilada,5,Sierra,Urbano,5570,235,Quincenal,311,638,Transporte,7037,25,5277.75,1180,96,1095,4428,615,1
SOL-000205,30,F,divorciado,Propia,1,Costa,Urbano,8417,235,Diario,148,750,Produccion,9994,54,4597.24,550,59,1448,3419,457,1
SOL-000206,45,M,soltero,Propia,6,Selva,Rural,5816,334,Semanal,11,716,Comercio,10555,31,7282.95,970,99,547,1088,527,1
SOL-000207,18,M,divorciado,Propia,1,Costa,Rural,2037,174,Quincenal,429,1119,Servicios,7446,65,2606.1,430,93,789,3374,513,1
SOL-000208,48,F,viudo,Familiar,3,Selva,Periurbano,6081,300,Quincenal,80,713,Produccion,2956,51,1448.44,740,109,1200,746,824,0
SOL-000209,66,M,divorciado,Alquilada,5,Costa,Rural,6434,199,Semanal,697,1111,Servicios,13894,60,5557.6,1000,177,645,4507,566,1
SOL-000210,35,M,soltero,Familiar,5,Sierra,Urbano,875,342,Mensual,91,1208,Comercio,18539,40,11123.4,1180,189,359,3943,848,1
SOL-000211,55,F,viudo,Alquilada,5,Selva,Urbano,4391,47,Mensual,1402,272,Servicios,4951,63,1831.87,1160,161,1297,3768,545,0
SOL-000212,51,F,conviviente,Alquilada,6,Costa,Rural,6625,57,Semanal,925,1575,Transporte,1028,77,236.44,1150,92,1370,3567,374,0
SOL-000213,60,F,divorciado,Familiar,6,Sierra,Periurbano,3318,320,Diario,1626,564,Transporte,11724,53,5510.28,1210,157,580,4177,821,1
SOL-000214,65,M,soltero,Propia,5,Costa,Periurbano,3591,286,Diario,834,556,Transporte,8349,30,5844.3,1130,152,1294,4870,604,1
SOL-000215,44,M,casado,Alquilada,2,Selva,Urbano,5843,69,Diario,614,207,Transporte,17446,66,5931.64,640,58,1377,4259,432,1
SOL-000216,61,M,soltero,Propia,4,Costa,Rural,1803,119,Mensual,904,1794,Comercio,14034,73,3789.18,840,137,419,4365,841,1
SOL-000217,29,F,conviviente,Propia,3,Costa,Rural,6305,262,Diario,1339,881,Comercio,3985,57,1713.55,700,191,833,2901,572,1
SOL-000218,37,M,casado,Propia,4,Costa,Periurbano,1089,193,Diario,1741,566,Produccion,3228,65,1129.8,960,64,1364,3426,759,0
SOL-000219,52,M,conviviente,Alquilada,1,Sierra,Rural,7613,253,Mensual,60,954,Servicios,15995,57,6877.85,390,155,977,4926,302,1
SOL-000220,33,F,viudo,Alquilada,1,Sierra,Periurbano,5750,318,Quincenal,1994,273,Servicios,12706,73,3430.62,450,178,1103,4751,849,1
SOL-000221,55,M,viudo,Alquilada,4,Selva,Urbano,4495,197,Semanal,421,59,Transporte,10774,55,4848.3,990,192,830,2045,485,1
SOL-000222,31,M,soltero,Alquilada,5,Sierra,Urbano,5502,205,Mensual,333,140,Servicios,2218,73,598.86,1180,119,117,1935,342,0
SOL-000223,45,F,viudo,Propia,1,Costa,Urbano,9614,201,Mensual,129,846,Transporte,18841,62,7159.58,550,179,174,1376,476,1
SOL-000224,22,F,divorciado,Alquilada,6,Costa,Periurbano,1146,204,Diario,518,864,Comercio,6477,62,2461.26,1300,52,1117,1427,306,1
SOL-000225,33,F,divorciado,Propia,1,Sierra,Rural,3136,314,Quincenal,167,430,Servicios,5992,58,2516.64,390,182,288,4589,309,1
SOL-000226,29,M,soltero,Familiar,3,Costa,Periurbano,2933,83,Semanal,493,795,Transporte,11623,38,7206.26,790,148,1391,3611,724,1
SOL-000227,49,F,casado,Propia,6,Selva,Periurbano,2632,249,Semanal,1483,1976,Transporte,8622,56,3793.68,1240,186,1065,1343,564,1
SOL-000228,26,M,viudo,Alquilada,3,Sierra,Rural,7365,70,Semanal,1891,789,Produccion,12441,68,3981.12,630,177,564,1317,536,1
SOL-000229,46,F,viudo,Propia,2,Sierra,Rural,1933,39,Mensual,38,1754,Comercio,14356,58,6029.52,520,102,1059,3564,747,1
SOL-000230,54,F,divorciado,Propia,2,Sierra,Urbano,9963,36,Semanal,1743,557,Produccion,1170,60,468,670,134,1292,3451,529,0
SOL-000231,49,M,divorciado,Alquilada,6,Sierra,Rural,5962,141,Semanal,1149,457,Comercio,7593,15,6454.05,1020,134,633,4876,458,1
SOL-000232,21,M,casado,Propia,3,Selva,Periurbano,3669,234,Diario,1422,1475,Servicios,9577,68,3064.64,740,102,1498,2035,751,1
SOL-000233,54,F,soltero,Alquilada,3,Selva,Periurbano,1221,246,Mensual,1723,1926,Servicios,2235,70,670.5,740,77,973,3531,362,1
SOL-000234,26,F,soltero,Familiar,6,Selva,Rural,1677,96,Mensual,839,1546,Transporte,5043,38,3126.66,970,167,1021,1764,508,1
SOL-000235,68,F,conviviente,Propia,5,Costa,Periurbano,6764,342,Semanal,307,360,Produccion,5814,52,2790.72,1130,63,810,3086,480,1
SOL-000236,59,F,divorciado,Alquilada,2,Selva,Periurbano,1206,68,Mensual,1046,1855,Transporte,6545,63,2421.65,580,107,936,2476,783,1
SOL-000237,70,F,soltero,Familiar,5,Selva,Rural,8541,253,Diario,1261,698,Comercio,19342,63,7156.54,840,82,228,1044,810,1
SOL-000238,21,F,conviviente,Familiar,3,Sierra,Urbano,7113,299,Mensual,219,1881,Produccion,12017,70,3605.1,830,174,667,3657,606,1
SOL-000239,58,M,viudo,Propia,4,Selva,Rural,4058,205,Diario,159,855,Transporte,19537,72,5470.36,710,133,589,3550,639,1
SOL-000240,28,F,viudo,Alquilada,5,Sierra,Urbano,2403,355,Quincenal,1408,575,Servicios,17448,71,5059.92,1180,65,518,3437,370,1
SOL-000241,19,F,divorciado,Familiar,2,Sierra,Urbano,4137,243,Semanal,498,268,Produccion,2058,55,926.1,670,131,1160,1881,566,0
SOL-000242,60,M,divorciado,Alquilada,4,Selva,Rural,3381,172,Semanal,916,519,Transporte,15994,63,5917.78,710,56,889,1295,694,1
SOL-000243,24,F,casado,Alquilada,4,Selva,Periurbano,3241,74,Quincenal,1045,355,Servicios,19446,58,8167.32,920,99,112,3224,379,1
SOL-000244,29,F,casado,Propia,2,Sierra,Periurbano,6331,319,Mensual,1073,1930,Transporte,19660,71,5701.4,590,136,325,2302,401,1
SOL-000245,46,M,divorciado,Propia,1,Selva,Urbano,3696,89,Mensual,1882,1310,Servicios,4703,53,2210.41,490,132,1494,4073,501,1
SOL-000246,36,F,soltero,Familiar,1,Sierra,Urbano,1055,44,Diario,24,1074,Transporte,19366,40,11619.6,520,136,282,968,707,1
SOL-000247,67,F,viudo,Familiar,3,Selva,Rural,9956,158,Quincenal,100,447,Produccion,9837,52,4721.76,590,149,1239,3523,671,1
SOL-000248,50,M,conviviente,Familiar,6,Selva,Rural,4727,275,Quincenal,477,429,Servicios,18904,18,15501.28,970,67,1464,4349,751,1
SOL-000249,63,F,conviviente,Propia,4,Sierra,Urbano,2550,350,Quincenal,880,1893,Servicios,1167,72,326.76,1000,165,967,1017,648,0
SOL-000250,61,F,divorciado,Familiar,4,Sierra,Urbano,3204,106,Quincenal,1035,711,Produccion,16195,41,9555.05,1000,198,538,3553,762,1
SOL-000251,70,F,soltero,Propia,2,Sierra,Urbano,7891,329,Diario,1842,1780,Comercio,14767,63,5463.79,670,191,492,4881,321,1
SOL-000252,65,F,casado,Familiar,2,Costa,Periurbano,5063,212,Quincenal,1408,998,Transporte,2937,40,1762.2,630,176,141,589,314,1
SOL-000253,44,M,casado,Propia,4,Selva,Rural,2838,146,Diario,459,1701,Produccion,9641,70,2892.3,710,62,1227,3945,533,1
SOL-000254,59,M,divorciado,Alquilada,4,Costa,Rural,2906,289,Diario,1690,1702,Servicios,3519,51,1724.31,840,85,296,1458,320,1
SOL-000255,52,F,soltero,Propia,3,Selva,Periurbano,1578,130,Quincenal,447,1252,Comercio,6735,63,2491.95,740,57,747,965,391,1
SOL-000256,65,M,soltero,Familiar,5,Sierra,Urbano,5448,223,Diario,1422,1927,Servicios,14028,72,3927.84,1180,97,1209,854,753,1
SOL-000257,32,M,divorciado,Familiar,4,Sierra,Rural,5382,264,Semanal,1612,1105,Servicios,13930,65,4875.5,750,88,1297,523,813,1
SOL-000258,45,M,divorciado,Familiar,4,Selva,Periurbano,7159,80,Quincenal,5,1305,Servicios,14744,66,5012.96,920,169,1269,3846,602,1
SOL-000259,61,M,casado,Propia,3,Costa,Periurbano,1629,257,Semanal,1491,1484,Comercio,10366,63,3835.42,790,137,915,1579,464,1
SOL-000260,18,F,conviviente,Alquilada,5,Sierra,Rural,9082,72,Semanal,1236,636,Transporte,7152,55,3218.4,890,149,1348,2660,709,1
SOL-000261,63,F,soltero,Alquilada,1,Costa,Periurbano,2816,43,Quincenal,941,592,Transporte,8253,70,2475.9,480,189,1436,738,727,1
SOL-000262,22,M,soltero,Familiar,4,Costa,Periurbano,8193,260,Mensual,621,901,Transporte,3048,59,1249.68,960,78,1036,1309,438,0
SOL-000263,46,F,conviviente,Alquilada,6,Costa,Periurbano,5064,99,Quincenal,711,813,Produccion,19218,65,6726.3,1300,134,871,4597,342,1
SOL-000264,32,F,divorciado,Propia,5,Selva,Urbano,2837,311,Semanal,737,716,Transporte,3202,68,1024.64,1160,107,558,2399,335,0
SOL-000265,18,F,casado,Alquilada,4,Costa,Rural,1746,72,Mensual,1953,909,Comercio,1696,18,1390.72,840,146,1091,991,682,1
SOL-000266,70,F,casado,Familiar,6,Costa,Rural,5432,316,Diario,1497,931,Transporte,14940,72,4183.2,1150,170,703,3273,333,1
SOL-000267,60,F,viudo,Alquilada,4,Sierra,Urbano,5171,328,Diario,1052,1837,Produccion,7332,59,3006.12,1000,74,503,1242,585,1
SOL-000268,59,M,divorciado,Propia,6,Selva,Rural,9280,200,Quincenal,1972,58,Servicios,15723,68,5031.36,970,151,294,2364,747,1
SOL-000269,50,M,casado,Propia,6,Selva,Urbano,8053,233,Mensual,736,1395,Comercio,19858,45,10921.9,1330,197,368,4494,703,1
SOL-000270,50,F,conviviente,Familiar,6,Costa,Periurbano,6969,194,Quincenal,1992,1340,Comercio,4042,59,1657.22,1300,189,193,3732,329,1
SOL-000271,66,M,casado,Familiar,2,Selva,Rural,997,182,Diario,1666,560,Servicios,17888,45,9838.4,470,68,856,1053,311,1
SOL-000272,19,M,conviviente,Alquilada,6,Sierra,Rural,6148,188,Diario,999,375,Transporte,11111,25,8333.25,1020,100,386,768,766,1
SOL-000273,63,F,casado,Alquilada,6,Costa,Rural,2140,252,Mensual,37,637,Transporte,3523,60,1409.2,1150,105,420,1952,380,0
SOL-000274,61,F,soltero,Propia,4,Selva,Periurbano,2749,65,Diario,869,346,Transporte,18732,30,13112.4,920,182,776,1061,357,1
SOL-000275,62,M,viudo,Propia,2,Selva,Periurbano,7798,185,Quincenal,1161,871,Servicios,4807,69,1490.17,580,75,285,626,455,1
SOL-000276,69,F,divorciado,Alquilada,6,Costa,Urbano,5281,131,Mensual,46,773,Transporte,7062,40,4237.2,1440,131,923,678,348,1
SOL-000277,44,M,viudo,Propia,4,Selva,Rural,2122,175,Semanal,1549,1898,Comercio,19469,54,8955.74,710,87,756,1909,530,1
SOL-000278,66,F,viudo,Alquilada,6,Selva,Rural,3667,35,Quincenal,1817,892,Servicios,19268,78,4238.96,970,57,345,2295,739,1
SOL-000279,33,M,casado,Alquilada,2,Costa,Periurbano,9060,35,Semanal,174,515,Transporte,16434,72,4601.52,630,193,421,1559,671,1
SOL-000280,22,M,conviviente,Familiar,4,Selva,Urbano,9917,184,Semanal,1748,1735,Produccion,16939,15,14398.15,990,190,1314,1644,744,1
SOL-000281,67,F,casado,Alquilada,6,Selva,Urbano,5139,276,Semanal,938,346,Produccion,19976,68,6392.32,1330,123,933,1304,588,1
SOL-000282,59,F,casado,Propia,5,Selva,Rural,3991,104,Diario,507,10,Produccion,8226,58,3454.92,840,180,935,3467,583,1
SOL-000283,42,F,viudo,Alquilada,6,Costa,Rural,7840,114,Diario,66,501,Produccion,3167,65,1108.45,1150,64,153,534,337,0
SOL-000284,49,M,casado,Alquilada,3,Sierra,Urbano,6597,174,Diario,470,687,Comercio,11917,71,3455.93,830,75,1197,855,578,1
SOL-000285,61,F,casado,Alquilada,5,Costa,Rural,5591,210,Mensual,1605,546,Servicios,15092,18,12375.44,1000,179,920,683,649,1
SOL-000286,68,M,viudo,Propia,5,Selva,Periurbano,1415,229,Quincenal,1687,1073,Transporte,10928,61,4261.92,1080,53,1356,808,849,1
SOL-000287,39,M,casado,Familiar,1,Sierra,Periurbano,8017,261,Quincenal,1760,54,Servicios,13760,71,3990.4,450,110,569,4859,677,1
SOL-000288,38,M,conviviente,Propia,6,Costa,Rural,2018,175,Diario,1259,1327,Produccion,7825,73,2112.75,1150,161,1129,1250,790,1
SOL-000289,67,F,divorciado,Familiar,6,Selva,Urbano,6479,334,Mensual,1441,89,Servicios,18322,65,6412.7,1330,94,1022,1635,707,1
SOL-000290,61,M,casado,Familiar,6,Costa,Periurbano,9394,329,Semanal,1557,948,Produccion,4859,60,1943.6,1300,189,1473,1704,730,0
SOL-000291,54,M,soltero,Propia,6,Costa,Urbano,4162,344,Semanal,1537,1709,Comercio,14577,73,3935.79,1440,112,1245,711,393,1
SOL-000292,35,F,casado,Propia,6,Costa,Periurbano,3885,343,Quincenal,195,1403,Servicios,10247,30,7172.9,1300,80,1490,2403,663,1
SOL-000293,22,M,soltero,Familiar,2,Sierra,Urbano,791,177,Diario,1307,31,Servicios,18084,21,14286.36,670,198,1069,1401,439,1
SOL-000294,57,M,conviviente,Alquilada,3,Selva,Periurbano,3345,114,Diario,545,1549,Servicios,16877,68,5400.64,740,99,270,855,770,1
SOL-000295,29,F,casado,Familiar,4,Sierra,Rural,7546,244,Semanal,1521,1326,Transporte,9195,60,3678,750,59,1306,3735,487,1
SOL-000296,69,F,casado,Alquilada,6,Costa,Periurbano,5155,155,Mensual,1835,274,Comercio,10068,52,4832.64,1300,128,1406,1043,405,1
SOL-000297,49,F,casado,Propia,5,Costa,Urbano,558,234,Mensual,1015,198,Comercio,3202,60,1280.8,1250,135,398,1944,336,0
SOL-000298,20,F,casado,Familiar,4,Selva,Periurbano,4706,109,Mensual,1430,431,Servicios,11301,78,2486.22,920,162,693,441,656,1
SOL-000299,53,F,divorciado,Propia,2,Selva,Periurbano,5514,264,Diario,641,1545,Produccion,10674,85,1601.1,580,161,1430,3905,766,1
SOL-000300,57,F,casado,Familiar,4,Selva,Rural,1896,120,Semanal,676,1671,Comercio,17142,66,5828.28,710,65,1349,2781,469,1
SOL-000301,69,F,conviviente,Alquilada,6,Costa,Rural,4448,218,Mensual,824,1574,Transporte,1223,40,733.8,1150,179,864,1523,535,0
SOL-000302,21,F,viudo,Propia,6,Costa,Urbano,6764,251,Quincenal,582,1928,Servicios,13638,53,6409.86,1440,168,529,2606,533,1
SOL-000303,22,F,conviviente,Propia,3,Selva,Urbano,1908,342,Quincenal,269,1959,Transporte,7673,82,1381.14,800,117,383,2600,606,1
SOL-000304,51,F,divorciado,Alquilada,4,Costa,Periurbano,7425,158,Quincenal,1492,1866,Comercio,16123,50,8061.5,960,154,440,3852,521,1
SOL-000305,29,M,conviviente,Propia,3,Costa,Urbano,4670,169,Semanal,1314,572,Comercio,15107,65,5287.45,890,108,993,1726,814,1
SOL-000306,30,M,viudo,Alquilada,3,Selva,Periurbano,5758,335,Mensual,362,604,Servicios,15783,73,4261.41,740,103,842,4100,451,1
SOL-000307,19,M,viudo,Propia,2,Selva,Rural,5320,173,Semanal,1350,1067,Servicios,4564,70,1369.2,470,52,740,4347,661,1
SOL-000308,35,M,casado,Propia,1,Sierra,Periurbano,8426,181,Mensual,486,241,Produccion,14069,73,3798.63,450,136,366,4846,450,1
SOL-000309,45,F,viudo,Propia,6,Selva,Urbano,2058,238,Diario,1675,1901,Servicios,9232,30,6462.4,1330,179,1499,395,457,1
SOL-000310,41,F,viudo,Alquilada,3,Selva,Urbano,6257,113,Mensual,134,32,Produccion,16637,65,5822.95,800,94,1399,2246,690,1
SOL-000311,51,M,conviviente,Alquilada,3,Selva,Periurbano,8600,219,Mensual,1152,1040,Produccion,16611,75,4152.75,740,67,1315,490,587,1
SOL-000312,49,F,viudo,Propia,1,Costa,Rural,3619,185,Diario,710,1025,Comercio,19534,56,8594.96,430,174,1153,2146,592,1
SOL-000313,26,F,conviviente,Familiar,4,Costa,Urbano,2871,86,Diario,1114,1089,Produccion,13785,75,3446.25,1070,168,1257,2124,496,1
SOL-000314,40,F,conviviente,Propia,3,Selva,Rural,585,211,Mensual,1632,1922,Produccion,6373,73,1720.71,590,166,1443,1466,453,1
SOL-000315,46,F,viudo,Alquilada,2,Sierra,Periurbano,9330,282,Semanal,1448,1815,Transporte,18186,58,7638.12,590,118,817,2236,680,1
SOL-000316,35,M,conviviente,Propia,5,Sierra,Urbano,3042,158,Diario,912,765,Produccion,11870,67,3917.1,1180,100,1463,2289,461,1
SOL-000317,55,M,divorciado,Familiar,4,Sierra,Periurbano,2185,160,Quincenal,1826,540,Transporte,8207,60,3282.8,890,187,1134,2488,717,1
SOL-000318,57,M,viudo,Familiar,5,Costa,Urbano,4688,122,Mensual,1759,1935,Comercio,18834,69,5838.54,1250,142,650,3780,762,1
SOL-000319,36,F,viudo,Familiar,1,Costa,Periurbano,6197,344,Semanal,829,1237,Produccion,13702,69,4247.62,480,101,272,4109,807,1
SOL-000320,49,F,divorciado,Familiar,2,Costa,Rural,1350,118,Quincenal,70,1148,Comercio,2238,52,1074.24,560,128,1498,3709,525,0
SOL-000321,47,M,divorciado,Propia,1,Selva,Urbano,7261,142,Diario,685,1087,Transporte,15251,71,4422.79,490,94,804,3765,643,1
SOL-000322,43,M,casado,Familiar,6,Sierra,Periurbano,1122,320,Mensual,1748,169,Produccion,1110,73,299.7,1210,103,1114,2054,675,0
SOL-000323,32,F,soltero,Familiar,6,Selva,Rural,8761,284,Quincenal,13,1002,Comercio,3759,68,1202.88,970,81,1211,728,840,0
SOL-000324,55,M,casado,Propia,1,Selva,Urbano,8946,191,Quincenal,55,31,Comercio,17699,63,6548.63,490,98,767,4136,634,1
SOL-000325,32,M,soltero,Propia,1,Costa,Rural,2855,150,Diario,1502,719,Transporte,17315,74,4501.9,430,156,202,4680,691,1
SOL-000326,26,F,viudo,Familiar,2,Selva,Rural,1510,164,Semanal,1792,1182,Produccion,13338,18,10937.16,470,50,915,845,696,1
SOL-000327,50,F,conviviente,Propia,6,Costa,Periurbano,8844,44,Semanal,169,661,Transporte,19514,71,5659.06,1300,72,264,3010,628,1
SOL-000328,41,F,viudo,Familiar,3,Sierra,Periurbano,1659,215,Quincenal,912,563,Produccion,16941,53,7962.27,740,114,110,2682,756,1
SOL-000329,21,F,viudo,Propia,4,Costa,Rural,582,97,Mensual,1741,1552,Comercio,4079,52,1957.92,840,195,1336,1244,738,1
SOL-000330,22,F,viudo,Familiar,1,Costa,Urbano,7583,126,Mensual,897,1164,Servicios,8529,18,6993.78,550,69,944,2869,588,1
SOL-000331,50,F,viudo,Alquilada,6,Costa,Periurbano,1913,323,Diario,1388,29,Comercio,3556,60,1422.4,1300,122,476,2152,662,0
SOL-000332,45,M,casado,Familiar,3,Sierra,Urbano,8241,189,Mensual,21,591,Transporte,15156,73,4092.12,830,154,1242,4426,778,1
SOL-000333,51,F,viudo,Familiar,5,Costa,Periurbano,7411,31,Mensual,31,1147,Servicios,7250,55,3262.5,1130,178,941,1978,382,1
SOL-000334,48,F,soltero,Alquilada,6,Selva,Rural,5972,75,Mensual,1545,1435,Comercio,2434,66,827.56,970,56,1369,4348,335,1
SOL-000335,27,F,soltero,Propia,1,Sierra,Urbano,4265,212,Mensual,1399,295,Servicios,2113,62,802.94,520,141,1291,2282,425,0
SOL-000336,54,F,casado,Familiar,2,Selva,Urbano,581,228,Diario,1551,591,Comercio,3639,60,1455.6,640,125,838,4250,665,1
SOL-000337,38,M,casado,Propia,5,Sierra,Rural,6633,116,Diario,738,1114,Servicios,11348,53,5333.56,890,146,921,2154,426,1
SOL-000338,42,M,divorciado,Familiar,2,Selva,Periurbano,1572,171,Semanal,1498,1310,Servicios,15138,65,5298.3,580,87,384,4843,610,1
SOL-000339,39,F,soltero,Alquilada,5,Selva,Periurbano,5961,266,Semanal,1736,1408,Transporte,4452,55,2003.4,1080,198,919,3646,762,1
SOL-000340,59,F,viudo,Alquilada,3,Sierra,Urbano,6558,224,Mensual,47,1778,Comercio,16990,32,11553.2,830,91,467,1588,392,1
SOL-000341,22,F,viudo,Familiar,4,Sierra,Periurbano,8866,31,Diario,170,1830,Transporte,5796,58,2434.32,890,124,1192,3632,802,1
SOL-000342,60,F,conviviente,Propia,2,Sierra,Rural,1778,96,Quincenal,1214,816,Transporte,15714,57,6757.02,520,133,913,4035,613,1
SOL-000343,52,F,conviviente,Propia,2,Selva,Urbano,4293,201,Mensual,903,1133,Transporte,12617,31,8705.73,640,129,265,1894,399,1
SOL-000344,40,M,divorciado,Propia,6,Costa,Periurbano,9983,274,Diario,1852,409,Comercio,2226,72,623.28,1300,158,1185,4292,670,0
SOL-000345,54,M,soltero,Familiar,3,Selva,Urbano,5448,109,Semanal,540,1856,Produccion,7195,67,2374.35,800,193,1302,390,311,1
SOL-000346,21,F,casado,Alquilada,5,Costa,Urbano,3977,178,Mensual,900,138,Transporte,11214,61,4373.46,1250,187,433,4421,449,1
SOL-000347,42,F,casado,Familiar,2,Costa,Urbano,4276,46,Mensual,1156,1432,Transporte,11640,68,3724.8,710,139,1327,686,390,1
SOL-000348,64,F,soltero,Propia,5,Costa,Rural,4301,318,Semanal,869,1800,Servicios,19806,70,5941.8,1000,75,1281,406,735,1
SOL-000349,21,M,soltero,Alquilada,4,Selva,Urbano,3378,53,Diario,1782,695,Produccion,4091,65,1431.85,990,71,1295,1037,605,1
SOL-000350,34,F,soltero,Familiar,6,Costa,Urbano,2520,331,Quincenal,907,329,Produccion,10011,52,4805.28,1440,53,370,3367,554,1
SOL-000351,35,M,casado,Familiar,4,Costa,Periurbano,3621,266,Quincenal,455,229,Servicios,17424,38,10802.88,960,107,403,516,316,1
SOL-000352,36,F,casado,Propia,5,Costa,Urbano,7747,208,Mensual,617,1518,Transporte,14581,62,5540.78,1250,132,1058,2409,351,1
SOL-000353,34,F,viudo,Alquilada,5,Sierra,Urbano,3882,264,Mensual,542,179,Produccion,16128,53,7580.16,1180,196,225,2788,623,1
SOL-000354,55,F,viudo,Alquilada,2,Costa,Urbano,1309,286,Semanal,1803,1275,Transporte,18102,65,6335.7,710,198,200,3293,615,1
SOL-000355,48,F,soltero,Alquilada,4,Selva,Periurbano,6562,218,Mensual,607,1887,Comercio,7857,70,2357.1,920,174,922,1764,586,1
SOL-000356,35,F,soltero,Familiar,3,Selva,Periurbano,2789,73,Diario,1801,818,Produccion,16009,73,4322.43,740,83,171,3084,774,1
SOL-000357,58,F,conviviente,Alquilada,3,Sierra,Rural,7521,176,Mensual,892,531,Produccion,15382,18,12613.24,630,149,1373,3975,346,1
SOL-000358,50,F,viudo,Propia,2,Sierra,Rural,4418,296,Mensual,1545,1056,Comercio,5904,68,1889.28,520,50,277,3328,797,1
